label,file_name,source_path,sha256,width,height,dhash,is_valid,similarity_group,split,target_path
uninfected,img_0_4171.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4171.jpg,dfe875b94bf9c5953a80f708bc1409ed2f0102936193bc0166b18c3e6aee4769,850,578,10584137166315635300,True,uninfected-group-0380,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/dfe875b94bf9_img_0_4171.jpg
uninfected,img_0_4254.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4254.jpg,a73b7430f4e989551b7319556ba46b14f1c89d979937812a19338054d46ffffe,850,578,8285732529528125468,True,uninfected-group-0393,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/a73b7430f4e9_img_0_4254.jpg
uninfected,img_0_4298.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4298.jpg,e1fabde409fea950859fb797d3eecbec0c73949125ff2f67fc0882a0a2775e90,630,436,10634912827819859009,True,uninfected-group-0395,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/e1fabde409fe_img_0_4298.jpg
uninfected,img_0_4428.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4428.jpg,882e8d7fe69de562c63d6a29c6f92742f0cd7937cfed8f1d54e5d57038c126dc,315,160,16638239744132959340,True,uninfected-group-0083,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/882e8d7fe69d_img_0_4428.jpg
uninfected,img_0_4449.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4449.jpg,4c80ce5597fdbe95dd408109ead2410ceb5434fb59c553467414d3ada0181aa4,850,578,15625714544496664801,True,uninfected-group-0413,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/4c80ce5597fd_img_0_4449.jpg
uninfected,img_0_4578.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4578.jpg,d10405d9948f767d3603d1e664515122f15d724baece0177c658d65d2de61a99,984,848,16486790022948198596,True,uninfected-group-0421,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/d10405d9948f_img_0_4578.jpg
uninfected,img_0_4664.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4664.jpg,c28ed34163fac202bd8879ba39d045d3ff67286c7926c33cced28172c466e958,984,848,14499042984440775268,True,uninfected-group-0041,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/c28ed34163fa_img_0_4664.jpg
uninfected,img_0_4704.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4704.jpg,f215afcb01d3bd7071538cce262ac7e799d437117a0ffce07e24c080501f7c33,630,436,15878058647494645969,True,uninfected-group-0343,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/f215afcb01d3_img_0_4704.jpg
uninfected,img_0_4777.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4777.jpg,d8d5521de98e141c4f9b952b7b479aba518538b3e41c2b47a900bbaa911933ef,984,848,16450642957293900928,True,uninfected-group-0208,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/d8d5521de98e_img_0_4777.jpg
uninfected,img_0_4796.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4796.jpg,627c72745faf60a4cc06719096b2c2cd221656469161ad026cc2863ce272f6a4,315,160,2435828135406612624,True,uninfected-group-0450,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/627c72745faf_img_0_4796.jpg
uninfected,img_0_4916.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4916.jpg,af60ea9ac1f11d568a88f35fc5c7e8d7db2dfa83e048720d851f912ec654b55d,984,848,209919691857648056,True,uninfected-group-0460,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/af60ea9ac1f1_img_0_4916.jpg
uninfected,img_0_4957.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4957.jpg,e6ccb57a88cdaaad4b9a88c2fda3cb86cb669ffacff6deda9e2307074c76ffba,984,848,16603776314476076130,True,uninfected-group-0468,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/e6ccb57a88cd_img_0_4957.jpg
uninfected,img_0_4966.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_4966.jpg,b2ba18d0d32eec2700d1c486d5b57c716cf9183945422342977eda1aedd781b9,630,436,15245756543288664883,True,uninfected-group-0471,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/b2ba18d0d32e_img_0_4966.jpg
uninfected,img_0_5003.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5003.jpg,3f589b585a1fce6867c5ab9f03b5d468c567ba7a33b553b3ed9b6441a49ad63b,850,578,2314519120930169058,True,uninfected-group-0474,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/3f589b585a1f_img_0_5003.jpg
uninfected,img_0_5090.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5090.jpg,877076e553ef221a0977e5753a21af2fe31f603a1454c74431ad10569dec2afc,850,578,17409991430825341330,True,uninfected-group-0483,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/877076e553ef_img_0_5090.jpg
uninfected,img_0_5135.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5135.jpg,4345eaa85d3a322d95933841b5412d3f20ff46299dac7a6ef96fb200eb70ea89,984,848,6995904854489440932,True,uninfected-group-0488,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/4345eaa85d3a_img_0_5135.jpg
uninfected,img_0_5182.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5182.jpg,8f06909aa6197e16dc43de8f878c9f8ca02953dc6dee4708dd59c72b26a915a5,630,436,5668504686102602130,True,uninfected-group-0217,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/8f06909aa619_img_0_5182.jpg
uninfected,img_0_5255.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5255.jpg,81290aba61f1fb6abe03a9d8ccdd602d779f4b605eb25aa9e389c1406316ae09,315,160,2435828135406612624,True,uninfected-group-0450,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/81290aba61f1_img_0_5255.jpg
uninfected,img_0_5272.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5272.jpg,0651af0b9064d4381337011b90047717859741a0153d211564bc5ac3a36a7613,315,160,16493568220419639528,True,uninfected-group-0502,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/0651af0b9064_img_0_5272.jpg
uninfected,img_0_529.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_529.jpg,23e807f93ef8d37a7dfe933f48404e34f4838288b355fdf0f521ac10624e43b9,850,578,1471525831979627760,True,uninfected-group-0504,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/23e807f93ef8_img_0_529.jpg
uninfected,img_0_5328.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5328.jpg,dfe92ff8cdd7ef894b1693b3ff560b211bf53805264611402106e66f2947e5d9,984,848,14760667371135354016,True,uninfected-group-0509,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/dfe92ff8cdd7_img_0_5328.jpg
uninfected,img_0_5353.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5353.jpg,97f0a5a6f088f73919dcce08e88f958b2618217dbc8a35bcef409e88857fa4a8,630,436,6654827622437511938,True,uninfected-group-0514,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/97f0a5a6f088_img_0_5353.jpg
uninfected,img_0_5364.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5364.jpg,87eb5643ec7534f6923352f3a1645879956d41a7aa49c1fc8d0efe7cad91593c,850,578,1326848787984070896,True,uninfected-group-0515,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/87eb5643ec75_img_0_5364.jpg
uninfected,img_0_5432.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5432.jpg,56ab33d9cd39ac653c46fd282e2833146a25b328adf0bf0683519043aa85dc7d,984,848,209919691590256729,True,uninfected-group-0526,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/56ab33d9cd39_img_0_5432.jpg
uninfected,img_0_5479.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5479.jpg,3ab3473f51f714f8450a9e5500f19257107f7c81f4db7deee867f8d6e48de5c8,315,160,2568092711158932676,True,uninfected-group-0531,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/3ab3473f51f7_img_0_5479.jpg
uninfected,img_0_5491.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5491.jpg,c88f945d220dc0cd07096a74e47546d41bbc3b44dc6b14d66e4305b42e841d33,850,578,17469582752497033864,True,uninfected-group-0533,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/c88f945d220d_img_0_5491.jpg
uninfected,img_0_5547.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5547.jpg,5468988e963c8e8ca5db8f0b62f0320c069f8275f041bfef14d7c1cd07a19591,630,436,9367671551400202212,True,uninfected-group-0541,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/5468988e963c_img_0_5547.jpg
uninfected,img_0_5573.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5573.jpg,3d647989af16f5750cce324d328d509c019a8a9d885d9daf8382726de9252e91,630,436,148704595556351692,True,uninfected-group-0544,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/3d647989af16_img_0_5573.jpg
uninfected,img_0_56.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_56.jpg,26094f38e7cab5c5fd0c79367947f10567f81c43c77681342bcff94436823dd2,315,160,14472546997293334736,True,uninfected-group-0546,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/26094f38e7ca_img_0_56.jpg
uninfected,img_0_5656.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5656.jpg,42fa92dd56dbae58651eb6c1519acc6ae48eb80bf7917e7fa0036349c9a4924e,315,160,2363489084376656024,True,uninfected-group-0160,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/42fa92dd56db_img_0_5656.jpg
uninfected,img_0_570.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_570.jpg,f1d8b19e00d767125f506641a7b32eb6846a0fa0057c621a28eba0e29be894ea,984,848,1329373494443648619,True,uninfected-group-0557,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/f1d8b19e00d7_img_0_570.jpg
uninfected,img_0_5736.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5736.jpg,5e08d2983c6b1cc1fa12477ccaf2df9825286197e7ba14c6436911e6ff466aaa,315,160,11067834199675244720,True,uninfected-group-0561,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/5e08d2983c6b_img_0_5736.jpg
uninfected,img_0_5773.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5773.jpg,e1d6eee5c677861e6da1b18681180c13429c90a5b6f1e6dedffd8bc059479dbe,315,160,9850484764207149806,True,uninfected-group-0567,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/e1d6eee5c677_img_0_5773.jpg
uninfected,img_0_5803.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5803.jpg,32802c5208b414811ee05d48dac86c2acf7e4bcb278441e13caa2fd96b0cdf69,630,436,11264103785042596194,True,uninfected-group-0286,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/32802c5208b4_img_0_5803.jpg
uninfected,img_0_5808.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5808.jpg,6f52c2d18284fbbe3d701252dcd6f7d64e36c5301184bc7bc2795e81fa8e8b32,984,848,329281813974878225,True,uninfected-group-0571,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/6f52c2d18284_img_0_5808.jpg
uninfected,img_0_5830.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_5830.jpg,201d2669216d2523aae9d64241946745a765352c763a3308b5d16ee3c728e107,315,160,1246877834854043856,True,uninfected-group-0216,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/201d2669216d_img_0_5830.jpg
uninfected,img_0_6060.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_6060.jpg,ade6d4b46fb91228fa6bfd3cd73861c28d4b13375b9fcd1da0bcc4ea3ca22cfd,984,848,10131071922600425636,True,uninfected-group-0291,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/ade6d4b46fb9_img_0_6060.jpg
uninfected,img_0_6229.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_6229.jpg,275e15d15f63ce50338b5478f785ae08cfafb0d571cf1c0ca321ebd9654984fa,315,160,14472546997289144528,True,uninfected-group-0546,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/275e15d15f63_img_0_6229.jpg
uninfected,img_0_6262.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_6262.jpg,44325a9c453b78cd97ebe8d6094cfa51148de2e8f8d8ac503f370d1d0d1c421e,984,848,1743087223883002200,True,uninfected-group-0608,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/44325a9c453b_img_0_6262.jpg
uninfected,img_0_6343.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_6343.jpg,d4c9d73f0dbe1867b5aeef4eb3d9916f57ab961a36221b962dc2af8e96dbbcd0,850,578,2655948062193934560,True,uninfected-group-0616,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/d4c9d73f0dbe_img_0_6343.jpg
uninfected,img_0_6426.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_6426.jpg,2f8d92a6c63a5a65679b8fab740b7cbb049a6e18588e16d9c32ba07537dc13e3,315,160,4928324239906883688,True,uninfected-group-0361,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/2f8d92a6c63a_img_0_6426.jpg
uninfected,img_0_6487.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_6487.jpg,a1448057f56706a319ea0f812a38378839736ce37c4a1c6aee841f79817b2b91,315,160,12966974894615358564,True,uninfected-group-0301,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/a1448057f567_img_0_6487.jpg
uninfected,img_0_6935.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_6935.jpg,fe4d14703bde374b29f895ea0c6b6eb14f697aa771e5b5a79af6e13ae126bb37,984,848,15190696182353601120,True,uninfected-group-0081,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/fe4d14703bde_img_0_6935.jpg
uninfected,img_0_7049.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7049.jpg,e8cee87859da1f988656493baa5d747c301c69be0a3056cddc9b9c78a2e4dbe4,984,848,12866837125362951136,True,uninfected-group-0087,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/e8cee87859da_img_0_7049.jpg
uninfected,img_0_7130.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7130.jpg,ba2f372b2cb79797fbe410f48123b0c7fcc0d863fab092843443742a551427ab,315,160,7162802475658171605,True,uninfected-group-0641,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/ba2f372b2cb7_img_0_7130.jpg
uninfected,img_0_7169.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7169.jpg,c06120737731ed342c362e9e71b75c894338608af65077e48b0c409f6626a735,850,578,1326848788116206264,True,uninfected-group-0646,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/c06120737731_img_0_7169.jpg
uninfected,img_0_7202.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7202.jpg,d58c82ab7e5724e502543c719403e89c2ece85eb4def6e08c8c5c786a5446b1f,850,578,1435796548108218480,True,uninfected-group-0649,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/d58c82ab7e57_img_0_7202.jpg
uninfected,img_0_7222.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7222.jpg,02697a84a737cc952e683979edf140965d5867df623b989866b4afc9f958a4c6,315,160,17578660913033536692,True,uninfected-group-0653,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/02697a84a737_img_0_7222.jpg
uninfected,img_0_7228.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7228.jpg,cc2d4d34785ccee5ee659b100a9776ebcd0a940e60d3d87c4f084fd187fce836,315,160,3472319433368690720,True,uninfected-group-0655,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/cc2d4d34785c_img_0_7228.jpg
uninfected,img_0_7299.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7299.jpg,5285e78ebbcf6744f6fb72679ab70fbe1a98e9f2bd7bb22448ba8f299d9920da,315,160,16493559441508583624,True,uninfected-group-0502,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/5285e78ebbcf_img_0_7299.jpg
uninfected,img_0_7451.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7451.jpg,fe1af47eba850092791131c5b128c16673846ee3fa832343531ab4e496ad59c9,315,160,1544150748985084120,True,uninfected-group-0671,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/fe1af47eba85_img_0_7451.jpg
uninfected,img_0_7507.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7507.jpg,54669cbe5e2d2e3fae25700a7691a9b05e2b52f624b79d662618db4a386e24bc,315,160,10993340094573748384,True,uninfected-group-0270,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/54669cbe5e2d_img_0_7507.jpg
uninfected,img_0_7598.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/uninfected/img_0_7598.jpg,14fe4d2a5733950c13cbb507399cdff88ef8b26b182773b9d7ecb562fcac9563,850,578,6495867386426153072,True,uninfected-group-0060,validation,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/validation/uninfected/14fe4d2a5733_img_0_7598.jpg
infected,img1.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img1.jpg,70497bb162b81457423cd68d3051a2ce68e77ff9aef9851d8137c9de95a2fccc,343,343,14756150490365201604,True,infected-group-0000,test,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/test/infected/70497bb162b8_img1.jpg
infected,img10.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img10.jpg,59f97efb50baf22eec638f5a4c3765aaa0682325244fd9a1c4dc886937346326,233,216,14535853449264685296,True,infected-group-0001,test,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/test/infected/59f97efb50ba_img10.jpg
infected,img2.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img2.jpg,c067ef24270b81b9d4af516c82a99aa7b8651655c65250ad5e3ee131b6c4871c,300,300,10140623953658179808,True,infected-group-0002,test,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/test/infected/c067ef24270b_img2.jpg
infected,img3.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img3.jpg,2b8db177fc205a126706d9be1b2885e00483cda5c58d3f45d7f095aae53e90d2,280,259,14535853449264685296,True,infected-group-0001,test,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/test/infected/2b8db177fc20_img3.jpg
infected,img4.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img4.jpg,5c2137474923dea9ac171fdfde3b25b306a73d63bf0d42468a249a5fb3168796,225,225,10140623988017918176,True,infected-group-0002,test,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/test/infected/5c2137474923_img4.jpg
infected,img6.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img6.jpg,d8f5dbf24972d7aff4bb177bf4a81087eedfc42809a2c2a14330b4f3aba3878c,320,320,14756150490365201604,True,infected-group-0000,test,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/test/infected/d8f5dbf24972_img6.jpg
